Condition;area (px^2);short axis length (px);orientation
A85;2201;36.73954033;-8.690348552
A85;1485;37.24302005;-79.10131845
A85;1884;37.01307061;18.09474033
A85;1751;34.85497538;16.75069018
A85;1205;32.79332073;89.62472069
A85;2346;50.32541621;-53.31288194
A85;1641;51.31337952;50.29120723
A85;1993;36.37021;85.91384871
A85;3607;57.7583008;-81.05662469
A85;2034;41.34590376;-44.36560373
A85;3628;58.36743166;-49.28064137
A85;1965;39.49407456;-34.22258742
A85;1586;31.82779764;-48.2494224
A85;2314;68.4092893;-16.2682926
A85;2401;56.81689689;56.13381058
A85;1798;33.58438252;-85.89415288
A85;1644;37.46626194;84.17785741
A85;989;30.63175745;-59.25386261
A85;858;24.27956447;-88.12226199
A85;2165;45.21729732;23.08961918
A85;1995;39.34437083;22.75647
A85;1649;33.34367077;67.78541279
A85;1933;41.05238156;45.24094868
A85;3498;56.62859039;57.24110729
A85;1912;34.7819519;66.90325375
A85;2204;38.94590563;12.79605498
A85;2219;54.68151617;-69.69195839
A85;3618;59.25890281;-47.85757842
A85;1683;63.77642903;22.11979389
A85;1942;42.96115702;-23.19871684
A85;1887;43.2539371;-12.52280371
A85;1929;68.55724202;10.16417325
A85;1792;46.67712925;49.77490283
A85;1977;37.434658;43.00559238
A85;4990;75.20545966;42.815092
A85;1999;37.85269533;45.93443476
A85;2084;47.26565623;0.108789999
A85;1774;39.42438538;-29.8724673
A85;2113;44.67984073;-72.36400386
A85;1840;43.22330025;-18.91526854
A85;2036;63.72512961;-26.63320194
A85;2852;46.98576593;26.19101763
A85;1850;37.70894306;-57.33745459
A85;1683;40.42098577;26.59436277
A85;1551;53.76945102;-65.25848441
A85;2093;36.26978453;13.87707678
A85;1581;37.72128562;52.04169131
A85;2418;50.40728242;24.22881319
A85;2017;39.24621737;43.80121794
A85;2125;39.86037097;-16.61442419
A85;1786;34.71074428;23.04036684
A85;1999;43.96199229;74.82895648
A85;4668;59.50701721;81.00397325
A85;1839;43.55868108;-7.583235802
A85;2144;74.1075773;72.00667767
A85;2134;39.77820565;-6.655753881
A85;2032;39.10170419;63.81855445
A85;2045;39.81182688;65.91675249
A85;2596;48.93816076;-7.186648483
A85;1664;30.59281258;-9.811330168
A85;3404;59.75810973;-6.180654544
A85;3381;52.13705171;68.49377739
A85;2033;41.65515361;65.09330633
A85;3517;55.35431055;-71.79273035
A85;1734;63.61643742;-29.57165825
A85;1502;48.42591355;13.46322596
A85;1344;35.69079221;64.99719627
A85;1764;43.8003308;-64.42179943
A85;840;27.78313155;-82.53916348
A85;3581;56.91505651;-11.4071318
A85;2362;43.24303987;-77.96419595
A85;3181;60.77004461;46.35383511
A85;887;23.16119396;-1.657900289
A85;2287;43.38981737;56.48771475
A85;2267;47.37175404;14.19594363
A85;3357;57.54998512;12.89751243
A85;2795;46.03472912;6.69655061
A85;2042;40.04976385;-51.46470013
A85;2641;43.9425882;3.691915482
A85;1554;35.58543841;-9.976041911
A85;2118;41.55957576;-4.801150991
A85;4374;66.5621747;-34.86079589
A85;2642;51.95434613;66.55244162
A85;2282;48.87217679;79.45981604
A85;3637;55.99759944;54.40634071
A85;2689;55.74865686;-46.40115518
A85;1981;57.75946722;-64.76180802
A85;1436;33.75627676;25.67951283
A85;1920;36.28849113;28.23130574
A85;2870;68.42701747;86.46273406
A85;1782;31.05352702;-16.89457173
A85;3717;59.267783;-7.06330566
A85;2042;38.11960468;17.5573776
A85;2820;54.97244626;-14.44029341
A85;1293;34.04123402;-38.35239612
A85;2332;47.18119331;80.3392468
A85;2673;47.93536034;4.601212292
A85;2119;46.45641562;-73.75499886
A85;1989;39.03254398;-26.27515663
A85;1443;33.82336935;-81.80445983
A85;3090;52.13393656;17.20738766
A85;1007;23.2577266;-1.714539338
A85;2058;39.11063977;17.50600365
A85;2357;39.61633963;52.2244796
A85;3002;53.51628121;-42.42135765
A85;3039;51.99832155;80.60681893
A85;2420;46.59188653;64.4230107
A85;1490;44.72933568;-75.44948153
A85;1953;42.45076627;47.21912368
A85;3834;81.96224158;-26.288376
A85;2668;41.50068502;23.88905737
A85;3202;52.26683789;-79.11570086
A85;3077;47.91414068;80.83478533
A85;1685;39.98668788;-13.36161371
A85;1877;43.779247;-68.10740108
A85;2008;34.58350332;57.96556706
A85;2674;45.83910921;-81.30979899
A85;1856;40.56839825;80.44385348
A85;1840;44.3708765;-27.75672088
A85;1847;36.28623365;56.74947502
A85;1695;33.06701078;10.0404304
A85;2378;46.44527776;-11.2496111
A85;2340;73.50025;-58.73988647
A85;2368;45.91717286;-52.18105342
A85;1320;38.74768125;-48.32287725
A85;1985;39.80992881;12.00434185
A85;1465;35.53816483;-15.26795458
A85;1931;37.24754257;-31.13408869
A85;1993;48.00472728;-57.04709725
A85;1233;34.48427217;68.54263541
A85;1929;35.23265471;-59.68575302
A85;3385;50.8927171;63.88972171
A85;3039;52.5045648;-16.03241713
A85;1636;48.95243349;63.6114917
A85;1873;47.70028048;-47.69496467
A85;1372;35.59647501;-14.57330473
A85;1497;40.29294226;19.68130724
A85;2190;40.81050936;-27.07004417
A85;4652;67.78515916;26.10942209
A85;2937;45.80325947;45.81687113
A85;4190;60.35232433;-19.46011176
A85;1578;32.08141767;77.93650967
A85;1736;37.76766996;-68.51772347
A85;1208;28.54860999;0.542608272
A85;1651;32.09913377;-78.89762384
A85;1898;36.17621034;-19.6305352
A85;2090;43.89813648;71.16530929
A85;1998;36.64191145;-25.01541387
A85;1513;38.69521581;-63.64215928
A85;2061;51.77857039;-22.044666
A85;2479;44.52436397;-29.17415677
A85;3496;45.47682607;46.64969275
A85;2024;41.01128693;-11.25163871
A85;1542;38.16557081;78.66258347
A85;1916;34.98499889;-38.49720235
A85;3442;54.80033093;-67.81592461
A85;3285;57.68672212;-11.6164222
A85;1911;42.09554542;-17.20012711
A85;1829;40.73653923;18.54357228
A85;3267;59.06364825;-80.75030486
A85;1352;28.31454698;4.331800526
A85;1302;50.98319521;18.37888982
A85;3336;50.12678781;-17.08861909
A85;2339;53.99436528;78.8591784
A85;2921;64.40429778;29.50925739
A85;2638;43.56980438;-74.43355386
A85;1998;42.46755674;88.7607547
A85;1597;40.2742156;-56.21019181
A85;1943;39.65486965;29.14929747
A85;2437;38.97721387;-61.44326906
A85;2442;44.42505359;10.42874899
A85;2129;43.22419713;-11.32987914
A85;3262;53.91508503;26.07404444
A85;2330;44.43748356;7.196470294
A85;1732;36.31303813;0.437066981
A85;3066;51.5554233;-22.16535965
A85;2604;40.58781095;-36.47335446
A85;2059;47.10967287;13.0174011
A85;2273;68.39019375;4.382516335
A85;1634;35.88052785;24.93911699
A85;2133;46.87346192;55.51404947
A85;1609;35.58785995;25.34632358
A85;2363;39.50452106;51.26985418
A85;2481;48.98857835;48.62856476
A85;1859;40.88315499;-37.79064333
A85;2433;44.90447128;-86.88717011
A85;2200;49.1984411;48.22635064
A85;1557;49.44563829;53.64297451
A85;1642;34.51950409;39.36307517
A85;1145;29.00267513;32.94648849
A85;3018;56.63009883;19.23377925
A85;2362;73.28609908;44.02481831
A85;3116;51.76890948;-26.33253843
A85;1924;42.61395655;88.40051995
A85;984;21.97314349;78.9908826
A85;2427;45.13292181;39.08193089
A85;2535;59.71901554;32.09965709
A85;3703;101.2094338;-32.78289863
A85;2394;47.6637371;-77.96798392
A85;2292;42.92989392;79.5112171
A85;3350;56.96635052;73.08086694
A85;3145;52.90775764;34.0767728
A85;1995;43.95469983;-0.727681198
A85;3238;56.13511944;-63.11133966
A85;2236;40.57534032;-76.88746116
A85;2713;46.66646071;5.689973228
A85;1985;37.70637931;48.30385124
A85;2614;57.75375132;72.27008054
A85;1605;43.62393595;-62.6915622
A85;2928;56.06205855;-48.34893445
A85;2267;46.68935944;-27.84871102
A85;1934;44.23886187;2.191702047
A85;2826;53.67376175;86.3597896
A85;2043;38.88837897;21.40106218
A85;1206;29.82486057;-51.446725
A85;1652;32.50102565;-35.09585231
A85;2268;37.3832199;-30.24593418
A85;2326;45.50997214;17.63073695
A85;1647;36.50059884;-45.65204434
A85;2441;46.819618;-5.355163363
A85;2115;39.1740217;33.40052291
A85;1951;37.36481832;-50.26486668
A85;2461;48.86629709;20.7267994
A85;3927;59.01126645;-34.63831231
A85;1890;40.56449397;61.96019383
A85;3058;54.9053562;30.77133472
A85;2404;65.49159207;24.55034197
A85;2325;50.29280417;-27.75212716
A85;4341;67.91979607;-83.22842305
A85;2340;46.7779482;47.2135385
A85;2101;36.13278548;-14.57480907
A85;1642;34.33471422;80.58223359
A85;2153;47.8434518;-84.46536191
A85;1835;40.20164621;63.48022284
A85;2606;47.7362861;60.08026927
A85;1897;40.64934784;16.52694194
A85;1265;43.96289559;51.98626264
A85;3538;72.57298717;45.47274607
A85;2601;66.36224409;35.04450856
A85;1823;42.94122405;77.9629155
A85;2045;40.61485134;-12.39057406
A85;1833;79.7909288;85.88330899
A85;3064;48.8279274;9.745215956
A85;2680;47.21083988;-17.41988433
A85;1767;38.98409686;27.45056142
A85;2501;67.20322596;-23.44081247
A85;3168;55.25690607;-13.25024751
A85;1802;59.25790668;87.93362976
A85;1966;37.69026761;-79.61862024
A85;3311;50.22587159;-53.53133396
A85;2159;40.65593346;45.92769431
A85;2077;39.89098755;-70.04976868
A85;2037;44.0277832;46.91136052
A85;2614;46.00588258;89.85997223
A85;2447;73.42191561;-41.17103402
A85;1589;36.9266545;-69.84433717
A85;2072;39.91769353;14.68785567
A85;1963;60.33526145;73.83282313
A85;3564;56.007921;31.81685557
A85;2482;45.22485276;46.91644988
A85;2276;33.81079151;-59.28814388
A85;1858;36.92004229;3.466780969
A85;1837;63.47119826;35.57522535
A85;1893;37.2037699;60.78417274
A85;1003;29.66305432;-12.14920649
A85;1738;40.61742634;70.72671614
A85;2214;44.16082804;-55.89150115
A85;3608;52.55503674;-67.18048903
A85;1059;26.94245856;25.39597825
A85;2260;49.06503956;40.42713041
A85;1590;36.24888253;72.36664732
A85;4145;62.72416309;47.01088541
A85;2702;44.82792025;-22.32642182
A85;1803;39.46242172;37.17478192
A85;1490;43.34232564;19.0691461
A85;2466;61.09965629;-31.60450627
A85;1437;55.96752046;-37.89584728
A85;2067;48.09278274;-50.52875858
A85;1805;56.95747319;-82.14197382
A85;1682;34.99100982;55.7651592
A85;1461;33.63034936;-11.52597526
A85;2575;49.63145263;-16.01689312
A85;4576;62.07758633;-70.33764334
A85;2244;43.85764631;50.17260336
A85;1994;46.66637236;36.46944288
A85;3351;50.3657898;-17.28674953
A85;4319;61.06826762;4.647427565
A85;1713;33.75803592;89.01402531
A85;3477;58.42810914;-33.0178749
A85;3043;49.99461765;-18.36070268
A85;4014;64.7667115;-86.56577197
A85;2697;46.96671518;24.66669403
A85;4190;65.012191;-55.75367141
A85;1888;48.52076421;25.56399992
A85;2150;56.08357295;32.45512598
A85;2887;101.0097609;-24.37315811
A85;1985;49.60892049;-18.68291936
A85;3234;53.34167604;-5.126825823
A85;1964;41.24296187;-15.11713117
A85;2047;42.20850358;48.43465264
A85;1886;58.62641776;21.82030775
A85;2064;48.40178181;-44.18537759
A85;2959;63.68568448;4.907084905
A85;3435;53.7117641;-34.41395208
A85;1601;35.35127465;42.44742154
A85;1613;35.16184426;-28.90468143
A85;1728;39.22395613;13.69183328
A85;1690;34.51870844;-78.21872786
A85;2163;46.12537212;-67.73258809
A85;1690;40.92625264;46.51693224
A85;2792;40.9733286;10.17251336
A85;2363;52.65482851;-65.18956937
A85;1366;27.32226027;-75.14162886
A85;1721;32.38483144;36.65546499
A85;1382;59.91461897;2.220518276
A85;1953;46.28308238;18.20292865
A85;1572;44.87416222;-29.08790003
A85;3341;74.66557037;12.69894423
A85;2900;47.61472112;11.7817084
A85;2486;49.21633601;3.080440165
A85;1449;60.88451898;-16.45004494
A85;2316;47.03031439;-16.49659133
A85;1926;46.76410596;-34.60887943
A85;1886;38.38239813;-37.29928665
A85;2262;42.46299836;-80.20273116
A85;1853;30.77240305;-63.54848362
A85;1690;57.61777341;-82.85688161
A85;2161;41.83885191;-31.6838685
A85;2043;41.41318218;-60.16026556
A85;1981;35.79026168;-83.74659841
A85;1958;56.30989828;3.689680589
A85;1861;38.84029994;14.80534252
A85;1480;49.32799655;69.19344944
A85;1882;41.56239283;-2.730493296
A85;2536;41.7638004;-65.95618843
A85;2808;56.01740936;52.74542727
A85;1862;57.50408585;57.74858021
A85;2273;43.02328787;-71.12367335
A85;2442;38.06484739;-38.4378713
A85;2892;48.97529603;-79.45049155
A85;1927;36.88193338;-44.77286857
A85;1802;34.57422562;-6.734298887
A85;2399;40.99217637;41.74097613
A85;3433;53.08514876;51.50493776
A85;3121;45.98838798;67.87251566
A85;2371;38.45220951;46.32429756
A85;2221;46.78934669;31.72931448
A85;1507;50.39905565;-19.14810285
A85;2012;40.81452726;51.41791133
A85;1918;36.97039159;-26.20229995
A85;1912;38.03744388;52.59365766
A85;2106;41.33478962;23.57870417
A85;1119;31.71263089;-74.04761553
A85;1792;37.19462562;34.12907547
A85;1081;24.77139469;86.87133994
A85;3345;53.22088056;18.6987673
A85;3064;57.65600618;69.01716953
A85;2921;49.34263085;47.10833335
A85;1395;32.75373344;-58.18210992
A85;2129;48.00088228;-5.886939484
A85;1774;41.59828952;18.3387886
A85;1160;35.43021262;-29.10486284
A85;3337;59.33514319;-89.57592997
A85;1889;35.40324656;-72.0270539
A85;993;32.22699;19.59391697
A85;1727;43.38394124;33.81388454
A85;1898;41.30257709;83.15857897
A85;1723;37.95320656;72.62668754
A85;1578;33.25240356;-63.71294568
A85;1426;43.63539517;45.47730134
A85;1183;22.6937836;-86.62190433
A85;3942;81.46669033;85.59679697
A85;1864;38.56866703;41.907793
A85;3810;54.36654358;-17.45491441
A85;1914;41.80318897;-16.17219787
A85;1585;36.96382222;1.929637405
A85;2124;70.17266811;38.57412862
A85;2220;41.49211067;24.14345374
A85;1777;35.64492781;29.2191322
A85;2248;37.00044196;-18.79207472
A85;2860;46.65028419;82.04043966
A85;1353;37.17784064;6.341189852
A85;1688;36.98972056;-64.77532426
A85;1320;61.84596815;-86.38273436
A85;1484;57.27993966;-81.29147757
A85;2684;53.46113141;-49.90405404
A85;1284;29.90310487;84.11912319
A85;1852;43.68585258;-40.11711927
A85;1634;52.90141468;-29.59630275
A85;4154;60.87443617;-70.03438529
A85;1470;43.83270009;61.00431693
A85;1886;41.92237121;67.26179673
A85;1214;35.70976526;-76.18406877
A85;949;27.92168061;8.992633355
A85;1810;38.0235261;-44.52437396
A85;2803;38.30851331;15.96423125
A85;2843;46.79994162;-24.00434033
A85;1411;41.65608058;81.71825614
A85;1722;40.12861299;2.994078442
A85;3105;58.13255117;-73.14404893
A85;1954;37.03930079;-29.3637947
A85;2518;55.34037808;-26.84465145
A85;2046;41.2243935;-4.702351215
A85;1515;49.15749402;-17.06530074
A85;1624;40.31362544;46.05811649
A85;1029;26.32567463;-57.09006886
A85;2691;49.11785789;23.70625203
A85;1554;55.94334206;40.05880864
A85;1359;45.36972854;-62.19508541
A85;2158;40.81964088;-17.10354171
A85;1590;48.2055512;-79.71582893
A85;2560;64.10514794;-44.33308194
A85;1530;35.02853863;3.875879989
A85;2260;37.53632821;9.56599606
A85;2735;42.7687573;71.22272651
A85;2496;51.19014605;-81.34974042
A85;2317;46.94106734;-23.67171829
A85;2535;44.48138581;-50.50217696
A85;1880;45.27870455;89.67796374
A85;2172;55.28900035;-78.36192737
A85;1086;34.32615754;-1.141930193
A85;1805;37.89258684;23.08113096
A85;1788;38.07525714;80.95213568
A85;1321;48.20392102;84.02304179
A85;1005;33.85793463;-1.707634019
A85;1348;44.60895781;74.24619126
A85;2069;41.56463115;-73.94398159
A85;2109;81.28805445;-4.9309096
A85;2578;77.27063542;-73.18781964
A85;1398;56.01296809;34.34507731
A85;2797;68.12785815;-76.33253818
A85;2112;42.99923997;21.88839556
A85;2199;60.89584538;3.293453088
A85;2881;46.97150943;-9.720575862
A85;1983;40.40449374;65.67058524
A85;2176;54.32608135;-59.34637398
A85;2496;46.90930168;43.90749553
A85;1931;36.9006859;34.1855706
A85;1794;41.77843681;-54.43271559
A85;2173;45.97128046;-17.24425404
A85;2269;44.72087357;48.16887094
A09;2145;45.10035723;-38.11931169
A09;2048;44.51686667;-53.07842639
A09;1556;39.00007975;-5.50080685
A09;3059;51.88319603;9.000339998
A09;2377;43.20652076;77.69231904
A09;2130;46.04884032;38.68902069
A09;1466;37.37254522;-6.115063741
A09;1575;35.23448689;63.87434357
A09;2136;46.39467632;-26.70865643
A09;1512;39.29130903;60.56668395
A09;1962;42.83116827;33.10086321
A09;1361;39.42272676;4.200323825
A09;1300;33.07126844;61.33920402
A09;2644;44.62650144;24.85712604
A09;1678;37.84377309;71.30033163
A09;1719;41.09275217;57.25242775
A09;1717;35.31166672;-41.442184
A09;4256;60.1597358;26.66744019
A09;1734;41.33875987;11.01681353
A09;1231;34.60522165;52.37601877
A09;990;33.53336681;77.81711578
A09;2018;43.41926995;52.26451518
A09;1106;31.60169795;-61.41345455
A09;2053;47.57408968;-2.561172907
A09;1749;35.94514005;-19.45558079
A09;2041;43.86135731;58.37016047
A09;1209;28.40256366;87.26507029
A09;1754;38.63588608;22.90347751
A09;2012;37.6238217;-88.0832707
A09;1094;32.68020286;-37.48953828
A09;2967;52.77188467;-27.65309229
A09;2218;50.3743228;-78.0069699
A09;1465;33.13325534;-54.73649801
A09;1231;32.20192831;-73.76869798
A09;1813;40.65225481;-87.64890293
A09;2522;54.77697714;72.21913055
A09;1790;45.84278958;-3.10989619
A09;1258;33.3391034;-62.72068378
A09;1528;34.67811706;4.094231716
A09;1654;34.20721364;63.03987546
A09;2115;42.72184645;34.13592022
A09;1639;40.3521692;-22.02954601
A09;2036;40.55498819;-60.1108895
A09;3934;57.76941369;-62.38995341
A09;2874;51.41270062;68.73108402
A09;1008;29.24104797;38.13599747
A09;1653;37.33817206;-83.00779935
A09;1212;32.60574052;-85.66831652
A09;1445;34.56064034;19.24865173
A09;1033;32.69940461;17.37676554
A09;973;28.82495446;-89.43920482
A09;1871;41.74574089;-86.67917901
A09;1461;33.88002069;15.7658094
A09;1439;33.45745772;15.66273455
A09;1716;40.26716253;-40.42337834
A09;1371;45.24902363;-10.91652784
A09;1568;37.74493424;82.64070197
A09;1955;35.76325669;63.84759987
A09;1544;35.93488328;56.22005978
A09;1679;39.97879874;61.44290099
A09;1612;35.02197526;64.88885805
A09;1278;38.48512803;-17.51167275
A09;1665;36.22652572;64.58169492
A09;1926;39.28572552;35.61346465
A09;1138;31.70648906;-24.32568405
A09;1424;36.03656054;3.200742236
A09;1020;25.77699796;-64.41406761
A09;1947;41.42698066;83.27033631
A09;2643;52.86543706;8.848637849
A09;1755;42.47639859;-61.13615978
A09;972;28.7541187;-80.81056877
A09;2151;40.64884757;88.59378122
A09;2659;52.04948363;82.45922036
A09;1756;39.67310989;-19.8249401
A09;1627;40.05275691;-25.11417335
A09;1822;39.33914826;-53.65386359
A09;1656;37.2113168;-63.76243546
A09;1297;32.72477291;-10.90452801
A09;1488;37.5921318;31.50406831
A09;1597;34.49055183;-56.19700157
A09;1324;38.74528615;-48.3728794
A09;2249;42.72274271;48.22837948
A09;1532;36.40443914;-87.56902654
A09;1627;37.00911308;23.97517046
A09;1499;35.4163095;-88.30435107
A09;1193;31.71438006;88.31238803
A09;1429;38.82204757;80.8992806
A09;1774;41.00843298;-67.44006055
A09;1726;31.74146611;-58.96839428
A09;1633;38.60386901;22.10208369
A09;1654;37.96468283;-36.63745496
A09;1208;31.63859703;-26.22819383
A09;1857;39.24343277;22.63310384
A09;1376;40.49447992;-35.48651093
A09;1887;43.08561624;73.24404227
A09;2223;43.21254104;38.39611203
A09;2019;40.36613534;15.70006259
A09;1619;43.89793059;-5.892843591
A09;1250;34.86604468;-86.23899176
A09;1674;42.78447492;79.43942376
A09;2127;39.1063333;-28.32450947
A09;1423;34.9235142;14.16579192
A09;1625;39.5339887;8.09370194
A09;1893;33.3299094;36.88950738
A09;1886;40.51736665;-77.87222006
A09;1616;38.97740622;58.55384274
A09;1664;35.09236274;-32.42146675
A09;2177;42.39575808;12.87635028
A09;1202;29.39079639;4.863415889
A09;1851;38.59204926;-55.65528932
A09;1241;31.25409082;6.307162633
A09;2040;42.32097412;32.34533662
A09;1430;34.19237432;-34.29117982
A09;1128;29.30583332;70.75574982
A09;1084;29.28465856;60.51564511
A09;1136;27.01932526;-62.92017129
A09;1451;33.05512101;33.42856902
A09;2012;47.37792533;-83.96639475
A09;1752;37.46531131;41.06831535
A09;1938;44.62948636;-44.54712206
A09;1554;35.95798853;-76.2523932
A09;1315;31.30181091;70.52459545
A09;1800;41.47639574;49.65523744
A09;1501;38.57394689;25.69705038
A09;1273;36.65856235;65.49411001
A09;1518;34.58519815;-39.11630116
A09;3009;48.87205021;79.62182764
A09;1522;41.4915431;30.56561017
A09;944;28.91592572;69.12972895
A09;1703;34.80488738;85.54585013
A09;1447;34.06539051;49.13978559
A09;1473;38.82419767;-71.65999104
A09;1914;53.88583395;82.12774577
A09;1506;40.98513927;39.55273275
A09;2037;38.94119444;88.50050432
A09;2388;41.00787832;56.53887337
A09;2331;50.42384788;-86.30521885
A09;1716;40.28284383;87.64603744
A09;1649;37.99649874;-34.64673184
A09;1389;35.11205854;-64.88562173
A09;1550;38.59029839;37.39684931
A09;1628;33.88127915;51.67486943
A09;904;28.64387863;-56.55268064
A09;1594;37.07652695;-26.82162081
A09;1440;35.47550269;4.135839494
A09;1982;40.03200106;49.10503095
A09;2018;40.21807188;-80.9447032
A09;3950;53.73486074;70.32090863
A09;1961;38.37741686;68.82385836
A09;1848;44.95224317;-77.79276148
A09;1386;37.57209401;-27.23878528
A09;1748;40.24018319;9.043985956
A09;1799;36.27985143;-48.66329034
A09;1694;38.71956817;1.903199315
A09;1249;33.33394246;70.94772427
A09;935;27.25019955;19.23704148
A09;1423;33.99549193;-89.36627824
A09;1775;37.4489318;53.08873817
A09;1494;38.77552334;36.80134756
A96;2584;46.4350127;-72.3884606
A96;2085;37.35090332;48.04315984
A96;1601;32.79969724;25.27774286
A96;1952;39.10174497;8.838635343
A96;2226;42.88547123;-12.2927639
A96;1503;34.74520759;-64.36724469
A96;1701;39.21469579;83.93782191
A96;2673;49.66226367;-65.31221021
A96;2429;43.87735707;84.9779511
A96;2765;48.31131956;-14.17629214
A96;1975;39.45435803;82.565792
A96;3320;47.01427351;-88.8519317
A96;2032;39.28985206;70.29781858
A96;3082;57.83526747;76.11720984
A96;2149;45.45888657;-28.16082008
A96;1381;33.83011395;45.04030997
A96;3449;53.55547642;86.99716626
A96;2618;43.35293881;-78.77278771
A96;2581;39.06261589;-63.01422652
A96;2120;48.76219298;-59.48257936
A96;2053;35.48126965;-4.557843843
A96;2320;41.75979091;70.82234242
A96;5053;57.43822478;53.11061992
A96;3631;50.42089905;39.07118283
A96;3231;51.56315641;-18.57774544
A96;2502;49.49072625;88.31802894
A96;3037;44.86564264;31.65137991
A96;1968;45.62159689;70.31922433
A96;3365;49.57418519;-15.92929897
A96;2977;47.61477392;42.64974968
A96;2317;47.93122013;-40.44152459
A96;1770;37.88121491;51.21582266
A96;2117;34.88822276;58.62543553
A96;1925;40.59978693;43.33692972
A96;1883;37.1001332;17.95425839
A96;2773;47.67573307;9.246651929
A96;1575;33.73526739;1.247185614
A96;2279;42.50449454;85.55351729
A96;2221;44.33259734;-18.95522197
A96;1770;38.80873192;-6.191685624
A96;2382;43.68860351;-54.11816115
A96;6105;71.40439958;23.14806461
A96;1085;29.63534168;14.00927265
A96;2315;44.5125987;-54.22094782
A96;2373;40.92023888;-21.79993108
A96;2176;40.54381909;-54.97059224
A96;2163;36.67163944;83.33831085
A96;2560;46.56654152;-77.93007332
A96;2134;39.36691602;-9.542945706
A96;1643;33.85536515;67.71906832
A96;2396;42.13139689;15.77284515
A96;1383;28.23868089;-8.759284069
A96;2850;42.13365222;-35.99911828
A96;2292;44.55024874;-4.670494686
A96;2053;41.61877994;-57.42302823
A96;1108;30.1336392;32.61517298
A96;4367;61.46292954;47.21684518
A96;2893;51.19433158;25.77574623
A96;2360;42.8277091;-9.052947535
A96;2692;43.85869408;64.26838924
A96;1094;26.94565838;-46.78351106
A96;2589;33.92158213;84.65632703
A96;2085;38.71231522;-2.283431696
A96;1415;35.61829548;-2.39496255
A96;2369;44.22970051;76.28184721
A96;3536;57.72229399;-55.76015875
A96;3648;60.25480808;28.3247877
A96;1798;37.19348918;-59.93259433
A96;3430;47.85990355;22.3223555
A96;4816;66.90289135;-52.46191755
A96;1999;38.62608795;-24.13834314
A96;1816;41.33739883;-39.22186866
A96;2421;38.25651278;-74.59365052
A96;8394;89.63808624;52.99287858
A96;2099;45.4450432;-8.300983032
A96;1672;35.25493786;-63.53393127
A96;2198;40.7976462;59.41175392
A96;3855;54.00659128;20.01957624
A96;1976;42.08205378;12.72601765
A96;2415;46.66644791;20.67200122
A96;4105;50.93483803;-15.47947456
A96;2488;44.95048203;-56.77333356
A96;1783;34.86862008;33.05478722
A96;2204;43.57317579;-42.63994005
A96;1700;33.03673276;49.39427517
A96;2333;43.53912353;-9.04034661
A96;1992;38.33936932;-63.83843197
A96;5934;67.75927358;57.35659231
A96;1390;33.61621924;84.42184815
A96;1275;32.49381222;-79.20389049
A96;1604;35.67567764;45.68853621
A96;2780;48.40893786;32.43542214
A96;1807;34.07416663;-59.17835014
A96;2245;42.49024345;86.74748825
A96;1537;35.12280038;-23.3090219
A96;2527;42.12376667;-1.523676948
A96;2386;45.19844153;40.03079651
A96;1858;56.89856185;-40.22052858
A96;2488;40.92460848;54.80109284
A96;2246;44.33121999;-51.25323386
A96;2204;40.29888285;-17.04395014
A96;2802;68.35786871;-88.5875053
A96;3595;49.82318756;-25.56837807
A96;2019;42.30795627;45.77192102
A96;3150;44.66442943;-16.89953923
A96;4660;63.33393267;-66.11053361
A96;2227;48.86237394;-65.47243728
A96;2024;37.72871608;5.570985374
A96;1663;46.19204274;26.00322362
A96;2568;51.65259125;85.19302981
A96;2710;48.99031367;66.32717167
A96;1768;35.38000712;18.69584722
A96;2281;43.17168293;40.45786431
A96;3007;47.90171958;0.591865553
A96;1977;37.68748364;-5.21298883
A96;2005;39.58932939;60.62158656
A96;2202;42.82648709;-50.03449235
A96;1431;27.53164234;3.489417729
A96;1533;29.29911948;-60.54915483
A96;2638;65.97450256;34.8774144
A96;1690;35.71372146;-87.88209269
A96;3715;56.4717544;51.92883272
A96;1784;37.7013905;-16.66148168
A96;2955;52.65294737;-30.88824256
A96;2125;47.31785779;60.58699751
A96;2294;43.3798126;46.62227921
A96;2300;42.03188043;-34.09476194
A96;2484;44.20461213;-35.93991561
A96;1197;31.71284214;-53.28459252
A96;8279;85.92489196;-25.51608444
A96;2188;46.35508572;72.1160936
A96;3894;53.46173241;-40.01461536
A96;1859;38.05802142;38.45646948
A96;2056;42.86936152;15.10907122
A96;2236;45.38109693;26.68807798
A96;1255;37.76072058;32.33810797
A96;2270;39.26916493;80.00022736
A96;2130;41.52669276;-18.9969237
A96;2524;45.45463144;58.09996741
A96;3377;53.93779819;23.10504002
A96;2732;53.64699186;3.190786057
A96;1552;35.61725645;38.04894261
A96;2293;48.47908265;44.98504299
A96;2113;42.80341193;-40.72695444
A96;2592;52.58978635;-12.65129415
A96;1275;39.14469894;39.65483286
A96;1783;33.0755758;-78.8724518
A96;3162;54.39277908;37.90157386
A96;1397;30.76046486;-35.23628876
A96;1913;34.55666534;38.86298655
A96;2715;49.47535227;-64.93213761
A96;1311;34.85371463;-63.45268006
A96;7549;78.15956488;76.30487497
A96;2202;40.21488663;-55.43833706
A96;2284;42.80610876;-63.18564711
A96;2324;38.71812986;72.18238549
A96;3132;50.5295137;58.31957606
A96;2099;41.66886428;-29.51568809
